tweet_id,text
961716975641808896,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
Coutinho se estrena como goleador y el Barcelona va que vuela para la final de la Copa del Rey...
47
139
796"
961633779076026368,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
Barcelona no tendrá un “día de campo” hoy en Mestalla, pero debe pasar sobre el Valencia y alcanzar la final de la Copa del Rey de España.
69
57
722"
961407133362384896,"David Faitelson
@DavidFaitelson_
·
Feb 7, 2018
¿Tienes alguna duda? La única duda que yo tengo es la liga holandesa...
Quote
El Taquero OG
@Nacion_Taquero
·
Feb 7, 2018
Replying to @DavidFaitelson_ and @Faitelson_ESPN
Será el mexicano que llegue en mejor momento a un mundial?
76
6
135"
961282960656912384,"David Faitelson
@DavidFaitelson_
·
Feb 7, 2018
¿Legal?...esa palabra no esta en el “glosario” del futbol mexicano...
Quote
mauricio pedroza
@mauriciopedroza
·
Feb 7, 2018
Si el Comité de Desarrollo Deportivo decide aprobar la propuesta de eliminar el descenso por 3 años se va a topar con una pared legal tremenda...
64
31
276"
961282543164248065,"David Faitelson
@DavidFaitelson_
·
Feb 7, 2018
Cristiano Ronaldo, a los 33...
En la prensa, se lee sobre un aparente proceso de declive...
En la cancha, sus cifras siguen siendo extraordinarias...
110
191
1.2K"
961016339526598656,"David Faitelson
@DavidFaitelson_
·
Feb 6, 2018
Abolir el descenso y acostarse en la hamaca...
Eso proponen los “miedos” de algunos en la Liga MX...
149
87
676"
960996966191726592,"David Faitelson
@DavidFaitelson_
·
Feb 6, 2018
“El Tuca” dice que todo principio tiene un fin, pero uno quisiera que un entrenador de su capacidad y honestidad no se terminara nunca...
134
221
1.6K"
960906035790663680,"David Faitelson
@DavidFaitelson_
·
Feb 6, 2018
“Bendito” futbol mexicano que siempre apuesta por la “prosperidad” y  no por la “mediocridad”. Hoy, están más preocupados en abolir el descenso que en reducir la grosera cantidad de futbolistas extranjeros que se adueñan de las nóminas de los equipos...
193
293
1.5K"
960701979021467650,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
Matías Almeyda promete cambios en la alineación de Chivas… Tiene que hacerlos. Si no los hace, podrían terminar cambiándolo a él…
86
83
745"
960699712000143361,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
Técnicamente, Pumas no está al nivel de Tigres, Rayados y América. Técnicamente, esta mejor que ellos…
483
740
3.4K"
960684079099281408,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
“Guerra sucia” … No es la primera ++y tengo la impresión de que no será la última++ “guerra sucia” en la que aparezca inmiscuido el futbol mexicano.
90
47
425"
960683884341026817,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
Sería imprudente suponer que las Águilas de Filadelfia estén pensando en que Nick Foles volverá a ser suplente la temporada que viene…
88
56
473"
960679841631817728,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
http://espn.com.mx/blogs/index?nombre=david_faitelson&entryID=3955926…
22
12
44"
960669583735582720,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
http://espn.com.mx/blogs/index?nombre=david_faitelson&entryID=3955926…
17
11
39"
960637834787946498,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
Hacer goles en el futbol mexicano es una cosa. Hacerlos en el América, es otra, dicen los que más saben de esto. Y los ejemplos pululan en cada rincón de los campos de Coapa.
77
55
489"
960626615578451968,"David Faitelson
@DavidFaitelson_
·
Feb 5, 2018
Los momentos más complicados de Henry Martín llegarán ahora, quizás lejos de la cancha, cuando tenga que mitigar la presión de ser el goleador del América…
138
49
590"
966890805624385536,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
Chivas ganó, punto.
No habia nada que lucir en República Dominicana y no valen las comparaciones con la goleada del América en Costa Rica...
471
262
2K"
966810657785081858,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
Pedro Caixinha, esta noche, en 
@futpicante
 
Una entrevista exclusiva y muy bien lograda por 
@borgetti58
 
Los esperamos: 11 de la noche de México en ESPN-2 y a la media noche del Este en ESPNDeportes...
53
32
260"
966793174478917632,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
Chivas debe ganar esta noche en la República Dominicana...
140
67
575"
966792610630242307,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
Violencia en la Europa League le cuesta la vida a un policía español.
FIFA debe poner atención. En la gresca estuvieron involucrados “aficionados” del Spartak ruso. ¿Donde es el Mundial?
63
100
420"
966774190098518018,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
http://espn.com.mx/blogs/index?nombre=david_faitelson&entryID=4011011…
42
13
52"
966743134792273921,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
A nadie le sirve un América “jodido”. Este es el prototipo del América que desean sus más fervientes aficionados y también sus más efusivos detractores.
198
153
961"
966742986175500289,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
Que el América este bien, sano, fuerte y en apariencia vigoroso y poderoso, garantizará un buen espectáculo para la segunda parte de la temporada y también por la lucha ++que podría ser entre equipos mexicanos++ por el boleto para el Mundial de Clubes.
85
54
348"
966738706278346752,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
En Las Vegas, en Nueva York o en China. La sede es lo de menos para efectos del espectáculo. Lo más importante es que “Canelo” y Golovkin acepten tomar más riesgos para que veamos una mejor pelea.
66
30
255"
966689928091521024,"David Faitelson
@DavidFaitelson_
·
Feb 22, 2018
http://espn.com.mx/video/clip/_/id/4009166…
86
17
63"
966495227447037952,"David Faitelson
@DavidFaitelson_
·
Feb 21, 2018
Dos cosas son seguras: el América no perderá ni la sonrisa ni el invicto en Costa Rica.
“Día de campo” por el Saprissa...
252
215
1.3K"
966473908705775617,"David Faitelson
@DavidFaitelson_
·
Feb 21, 2018
David De Gea es un gran portero, pero no resuelve los problemas presentes y futuros del Real Madrid. 
La portería del Madrid no ha dejado dudas con  Keylor Navas.
78
174
1.1K"
966429597159084032,"David Faitelson
@DavidFaitelson_
·
Feb 21, 2018
Los ingleses vuelven con fuerza en la Champions: veo al Manchester City, al Manchester United, al Tottenham y al Liverpool en los cuartos de final.
92
42
358"
966429175908270080,"David Faitelson
@DavidFaitelson_
·
Feb 21, 2018
Liga de Campeones de Concacaf: ¿Peligra el invicto del América? Se mete a la casa del “Monstruo morado”. No será fácil salir del Saprissa ileso.
849
374
997"
966427947929305093,"David Faitelson
@DavidFaitelson_
·
Feb 21, 2018
Decio de María habla de buscar el “modelo perfecto” para el futbol mexicano. Yo ya lo encontré: el ""modelo perfecto"" debe ser un modelo amparado en las leyes, en reglas claras, en donde no haya ni impunidad ni corrupción…Ese sería el modelo perfecto del futbol mexicano.
139
179
1.1K"
966397496116232192,"David Faitelson
@DavidFaitelson_
·
Feb 21, 2018
http://bit.ly/2HCo7js
21
4
33"
